id,type,label,level,family,mention_count,title,career_dir,career_kind,chain,segment
job:O03526,job,工具链架构师（北京、南京、成都、上海）,高级,,,工具链架构师（北京、南京、成都、上海）,软件硬件与系统架构,软件与系统,上游-算力芯片,
job:O01196,job,采购工程师,中级,,,采购工程师,部署运维与技术支持,部署与运维,,
job:O03144,job,扩散工艺工程师,高级,,,扩散工艺工程师,部署运维与技术支持,部署与运维,下游,
job:O02638,job,项目/业务经理（消费电子）-薪资面议,中级,,,项目/业务经理（消费电子）-薪资面议,软件硬件与系统架构,硬件开发,上游-核心零部件(六维力传感器/关节模组/灵巧手)+中游-整机组装(人形/四足机器人整机代工),
job:O02831,job,玻璃热弯工程师,中级,,,玻璃热弯工程师,软件硬件与系统架构,硬件开发,上游-核心零部件(六维力传感器/关节模组/灵巧手)+中游-整机组装(人形/四足机器人整机代工),
job:O03150,job,绵阳 PVD高级工程师,高级,,,绵阳 PVD高级工程师,非技术支撑,供应链与制造,下游,
job:O02940,job,喷涂工艺工程师,高级,,,喷涂工艺工程师,软件硬件与系统架构,硬件开发,上游-核心零部件(六维力传感器/关节模组/灵巧手)+中游-整机组装(人形/四足机器人整机代工),
job:O02396,job,人资专员,初级,,,人资专员,软件硬件与系统架构,硬件开发,上游-核心零部件(六维力传感器/关节模组/灵巧手)+中游-整机组装(人形/四足机器人整机代工),
job:O02587,job,CNC编程工程师,高级,,,CNC编程工程师,软件硬件与系统架构,硬件开发,上游-核心零部件(六维力传感器/关节模组/灵巧手)+中游-整机组装(人形/四足机器人整机代工),
job:O03122,job,质量检测员/测试员,高级,,,质量检测员/测试员,软件硬件与系统架构,硬件开发,上游,
job:O03309,job,DQE工程师,高级,,,DQE工程师,仿真测试与数据工程,测试与验证,下游,
job:O02946,job,化学钢化工程师,高级,,,化学钢化工程师,软件硬件与系统架构,硬件开发,上游-核心零部件(六维力传感器/关节模组/灵巧手)+中游-整机组装(人形/四足机器人整机代工),
job:O02360,job,CNC工程师,中级,,,CNC工程师,软件硬件与系统架构,硬件开发,上游-核心零部件(六维力传感器/关节模组/灵巧手)+中游-整机组装(人形/四足机器人整机代工),
job:O03037,job,CNC编程工程师,高级,,,CNC编程工程师,软件硬件与系统架构,硬件开发,上游-核心零部件(六维力传感器/关节模组/灵巧手)+中游-整机组装(人形/四足机器人整机代工),
job:O06660,job,焊接装配工程师,初级,,,焊接装配工程师,软件硬件与系统架构,硬件开发,上游-核心零部件（灵巧手/微型伺服）,
job:O01442,job,C++开发工程师,中级,,,C++开发工程师,软件硬件与系统架构,软件与系统,,
job:O06532,job,大模型应用工程师,中级,,,大模型应用工程师,感知决策与控制算法,算法工程,中游-整机制造+上游-核心零部件(关节模组/灵巧手/驱动器)+中游-AI大模型,
job:O06536,job,VLA算法实习生(人形机器人方向),初级,,,VLA算法实习生(人形机器人方向),感知决策与控制算法,算法工程,中游-整机制造+核心算法+上游-核心零部件,
job:O03155,job,绵阳 Array检修高级工程师,高级,,,绵阳 Array检修高级工程师,非技术支撑,供应链与制造,下游,
job:O03033,job,五轴抛光工程师,中级,,,五轴抛光工程师,软件硬件与系统架构,硬件开发,上游-核心零部件(六维力传感器/关节模组/灵巧手)+中游-整机组装(人形/四足机器人整机代工),
job:O02439,job,CNC工程师,中级,,,CNC工程师,软件硬件与系统架构,硬件开发,上游-核心零部件(六维力传感器/关节模组/灵巧手)+中游-整机组装(人形/四足机器人整机代工),
job:O02857,job,QE工程师,高级,,,QE工程师,软件硬件与系统架构,硬件开发,上游-核心零部件(六维力传感器/关节模组/灵巧手)+中游-整机组装(人形/四足机器人整机代工),
job:O06539,job,机器人工程师,中级,,,机器人工程师,软件硬件与系统架构,软件与系统,中游-系统集成（工业具身智能解决方案/汽车制造机器人）,
job:O03404,job,RISC-V架构师-北京,高级,,,RISC-V架构师-北京,软件硬件与系统架构,软件与系统,上游-算力芯片,
job:O02634,job,机械加工编程工程师,高级,,,机械加工编程工程师,软件硬件与系统架构,硬件开发,上游-核心零部件(六维力传感器/关节模组/灵巧手)+中游-整机组装(人形/四足机器人整机代工),
job:O02685,job,CDU结构工程师,中级,,,CDU结构工程师,软件硬件与系统架构,硬件开发,上游-核心零部件(六维力传感器/关节模组/灵巧手)+中游-整机组装(人形/四足机器人整机代工),
job:O01438,job,机器人应用开发工程师,中级,,,机器人应用开发工程师,软件硬件与系统架构,软件与系统,,
job:O03409,job,高性能CPU架构师-上海,高级,,,高性能CPU架构师-上海,软件硬件与系统架构,软件与系统,上游-算力芯片,
job:O02385,job,产品开发工程师,高级,,,产品开发工程师,软件硬件与系统架构,硬件开发,上游-核心零部件(六维力传感器/关节模组/灵巧手)+中游-整机组装(人形/四足机器人整机代工),
job:O06635,job,高级研发工程师(脑电解码),高级,,,高级研发工程师(脑电解码),软件硬件与系统架构,硬件开发,上游-核心零部件（灵巧手/3D磁触觉传感器）,
job:O02286,job,品质工程师QE,高级,,,品质工程师QE,软件硬件与系统架构,系统集成,,
job:O03163,job,客户经理（越南）,高级,,,客户经理（越南）,部署运维与技术支持,部署与运维,下游,
job:O02657,job,液冷板工程师PE,中级,,,液冷板工程师PE,软件硬件与系统架构,硬件开发,上游-核心零部件(六维力传感器/关节模组/灵巧手)+中游-整机组装(人形/四足机器人整机代工),
job:O02762,job,SQA专员,中级,,,SQA专员,软件硬件与系统架构,硬件开发,上游-核心零部件(六维力传感器/关节模组/灵巧手)+中游-整机组装(人形/四足机器人整机代工),
job:O03276,job,绵阳 产品规划工程师,中级,,,绵阳 产品规划工程师,非技术支撑,产品与设计,下游,
job:O01868,job,上海 子公司管理岗-储备,高级,,,上海 子公司管理岗-储备,软件硬件与系统架构,软件与系统,中游-整机+算法（软硬全栈）,
job:O03017,job,MCD钻石刀具研发工程师,中级,,,MCD钻石刀具研发工程师,基础理论与前沿研究,基础与前沿研究,上游-核心零部件(六维力传感器/关节模组/灵巧手)+中游-整机组装(人形/四足机器人整机代工),
job:O06357,job,机器人ROS系统开发工程师 (ROS Systems Dev Engineer),中级,,,机器人ROS系统开发工程师 (ROS Systems Dev Engineer),感知决策与控制算法,算法工程,中游-AI大模型/算法平台（通用具身大模型/世界模型）,
job:O02718,job,电气工程师,高级,,,电气工程师,软件硬件与系统架构,硬件开发,上游-核心零部件(六维力传感器/关节模组/灵巧手)+中游-整机组装(人形/四足机器人整机代工),
job:O02770,job,自动化工程师,中级,,,自动化工程师,软件硬件与系统架构,硬件开发,上游-核心零部件(六维力传感器/关节模组/灵巧手)+中游-整机组装(人形/四足机器人整机代工),
job:O02926,job,CAD设计/制图,中级,,,CAD设计/制图,软件硬件与系统架构,硬件开发,上游-核心零部件(六维力传感器/关节模组/灵巧手)+中游-整机组装(人形/四足机器人整机代工),
job:O02938,job,PD经理,高级,,,PD经理,软件硬件与系统架构,硬件开发,上游-核心零部件(六维力传感器/关节模组/灵巧手)+中游-整机组装(人形/四足机器人整机代工),
job:O03136,job,芯片刻蚀工艺工程师,中级,,,芯片刻蚀工艺工程师,部署运维与技术支持,部署与运维,下游,
job:O06413,job,AI-Native Engineer（具身智能方向）,中级,,,AI-Native Engineer（具身智能方向）,感知决策与控制算法,算法工程,中游-数据服务+评测+仿真基础设施,
job:O02652,job,贴合工程师(可以接受无尘车间，倒班),中级,,,贴合工程师(可以接受无尘车间，倒班),软件硬件与系统架构,硬件开发,上游-核心零部件(六维力传感器/关节模组/灵巧手)+中游-整机组装(人形/四足机器人整机代工),
job:O00131,job,招投标专员,中级,,,招投标专员,软件硬件与系统架构,硬件开发,上游-核心零部件（力传感器）,
job:O02942,job,激光工艺工程师,高级,,,激光工艺工程师,软件硬件与系统架构,硬件开发,上游-核心零部件(六维力传感器/关节模组/灵巧手)+中游-整机组装(人形/四足机器人整机代工),
job:O02824,job,机械设备工程师,高级,,,机械设备工程师,感知决策与控制算法,视觉与多模态,上游-核心零部件(六维力传感器/关节模组/灵巧手)+中游-整机组装(人形/四足机器人整机代工),
job:O02384,job,贴合工程师,高级,,,贴合工程师,软件硬件与系统架构,硬件开发,上游-核心零部件(六维力传感器/关节模组/灵巧手)+中游-整机组装(人形/四足机器人整机代工),
job:O03020,job,丝印工程师,中级,,,丝印工程师,软件硬件与系统架构,硬件开发,上游-核心零部件(六维力传感器/关节模组/灵巧手)+中游-整机组装(人形/四足机器人整机代工),
job:O01384,job,内容策划,中级,,,内容策划,部署运维与技术支持,部署与运维,,
job:O01165,job,安卓开发工程师,中级,,,安卓开发工程师,软件硬件与系统架构,硬件开发,,
job:O02949,job,清洗工程师,高级,,,清洗工程师,软件硬件与系统架构,硬件开发,上游-核心零部件(六维力传感器/关节模组/灵巧手)+中游-整机组装(人形/四足机器人整机代工),
job:O02649,job,CDU系统高级工程师（液冷）,高级,,,CDU系统高级工程师（液冷）,软件硬件与系统架构,软件与系统,上游-核心零部件(六维力传感器/关节模组/灵巧手)+中游-整机组装(人形/四足机器人整机代工),
job:O01373,job,机械工程师,中级,,,机械工程师,软件硬件与系统架构,机械与结构,,
job:O06816,job,具身智能推理优化与算子开发工程师-上海,中级,,,具身智能推理优化与算子开发工程师-上海,感知决策与控制算法,算法工程,上游-具身智能大模型与AI算法，中游-机器人本体制造，下游覆盖服务场景应用,
job:O00814,job,Android开发工程师(机器人）,中级,,,Android开发工程师(机器人）,软件硬件与系统架构,硬件开发,,
job:O02880,job,CQE工程师,中级,,,CQE工程师,软件硬件与系统架构,硬件开发,上游-核心零部件(六维力传感器/关节模组/灵巧手)+中游-整机组装(人形/四足机器人整机代工),
job:O03167,job,仓库管理员,中级,,,仓库管理员,部署运维与技术支持,部署与运维,下游,
job:O06753,job,具身智能算法工程师(J10014),中级,,,具身智能算法工程师(J10014),感知决策与控制算法,算法工程,上游-传感器+中游-整机+数据,
job:O03016,job,毛刷工艺工程师,高级,,,毛刷工艺工程师,软件硬件与系统架构,硬件开发,上游-核心零部件(六维力传感器/关节模组/灵巧手)+中游-整机组装(人形/四足机器人整机代工),
job:O03392,job,高速接口数字IC验证-北京,高级,,,高速接口数字IC验证-北京,软件硬件与系统架构,软件与系统,上游-算力芯片,
job:O01135,job,高级/资深光学器件工程师,高级,,,高级/资深光学器件工程师,仿真测试与数据工程,测试与验证,,
job:O02598,job,车间主任,中级,,,车间主任,软件硬件与系统架构,硬件开发,上游-核心零部件(六维力传感器/关节模组/灵巧手)+中游-整机组装(人形/四足机器人整机代工),
job:O02692,job,冷板工艺工程师,中级,,,冷板工艺工程师,软件硬件与系统架构,硬件开发,上游-核心零部件(六维力传感器/关节模组/灵巧手)+中游-整机组装(人形/四足机器人整机代工),
job:O02569,job,精密光学设计工程师,中级,,,精密光学设计工程师,软件硬件与系统架构,硬件开发,上游-核心零部件(六维力传感器/关节模组/灵巧手)+中游-整机组装(人形/四足机器人整机代工),
job:O03350,job,显示器硬件经理,高级,,,显示器硬件经理,软件硬件与系统架构,硬件开发,下游,
job:O06809,job,ROS算法工程师(具身智能 双休),中级,,,ROS算法工程师(具身智能 双休),感知决策与控制算法,算法工程,中游-整机制造+下游-场景应用,
job:O03027,job,PVD工程师,高级,,,PVD工程师,软件硬件与系统架构,硬件开发,上游-核心零部件(六维力传感器/关节模组/灵巧手)+中游-整机组装(人形/四足机器人整机代工),
job:O03473,job,Isp软件工程师,中级,,,Isp软件工程师,软件硬件与系统架构,软件与系统,上游-算力芯片,
job:O03149,job,绵阳 背板工艺开发高级工程师（Oxide OLED）,高级,,,绵阳 背板工艺开发高级工程师（Oxide OLED）,非技术支撑,供应链与制造,下游,
job:O03154,job,绵阳 背板工艺开发高级工程师,高级,,,绵阳 背板工艺开发高级工程师,非技术支撑,供应链与制造,下游,
job:O06526,job,机械臂运动规划算法工程师,中级,,,机械臂运动规划算法工程师,感知决策与控制算法,算法工程,中游-整机制造+AI大模型+算法平台,
job:O02764,job,工艺工程师,中级,,,工艺工程师,软件硬件与系统架构,硬件开发,上游-核心零部件(六维力传感器/关节模组/灵巧手)+中游-整机组装(人形/四足机器人整机代工),
job:O03270,job,客户经理（机器人）,高级,,,客户经理（机器人）,部署运维与技术支持,部署与运维,下游,
job:O02867,job,产品绘图工程师,中级,,,产品绘图工程师,软件硬件与系统架构,硬件开发,上游-核心零部件(六维力传感器/关节模组/灵巧手)+中游-整机组装(人形/四足机器人整机代工),
job:O02643,job,焊接工程师,高级,,,焊接工程师,软件硬件与系统架构,硬件开发,上游-核心零部件(六维力传感器/关节模组/灵巧手)+中游-整机组装(人形/四足机器人整机代工),
job:O03070,job,阳极工程师,高级,,,阳极工程师,软件硬件与系统架构,硬件开发,上游-核心零部件(六维力传感器/关节模组/灵巧手)+中游-整机组装(人形/四足机器人整机代工),
job:O03233,job,滁州 PM工程师-滁州,中级,,,滁州 PM工程师-滁州,非技术支撑,产品与设计,下游,
job:O02635,job,产品高级工程师（液冷),高级,,,产品高级工程师（液冷),软件硬件与系统架构,硬件开发,上游-核心零部件(六维力传感器/关节模组/灵巧手)+中游-整机组装(人形/四足机器人整机代工),
job:O02119,job,上海 嵌入式软件工程师,中级,,,上海 嵌入式软件工程师,软件硬件与系统架构,软件与系统,中游-整机+算法（软硬全栈）,
job:O02722,job,泰国 EHS工程师,中级,,,泰国 EHS工程师,软件硬件与系统架构,硬件开发,上游-核心零部件(六维力传感器/关节模组/灵巧手)+中游-整机组装(人形/四足机器人整机代工),
job:O02523,job,保镖（随行出差）-薪资可面议,高级,,,保镖（随行出差）-薪资可面议,软件硬件与系统架构,硬件开发,上游-核心零部件(六维力传感器/关节模组/灵巧手)+中游-整机组装(人形/四足机器人整机代工),
job:O02642,job,工艺工程师,高级,,,工艺工程师,软件硬件与系统架构,硬件开发,上游-核心零部件(六维力传感器/关节模组/灵巧手)+中游-整机组装(人形/四足机器人整机代工),
job:O02582,job,吸塑成型工程师,高级,,,吸塑成型工程师,软件硬件与系统架构,硬件开发,上游-核心零部件(六维力传感器/关节模组/灵巧手)+中游-整机组装(人形/四足机器人整机代工),
job:O02608,job,CQS（韩语）工程师,初级,,,CQS（韩语）工程师,软件硬件与系统架构,硬件开发,上游-核心零部件(六维力传感器/关节模组/灵巧手)+中游-整机组装(人形/四足机器人整机代工),
job:O02821,job,CQS工程师,中级,,,CQS工程师,软件硬件与系统架构,硬件开发,上游-核心零部件(六维力传感器/关节模组/灵巧手)+中游-整机组装(人形/四足机器人整机代工),
job:O03169,job,品质工程师,中级,,,品质工程师,仿真测试与数据工程,测试与验证,下游,
job:O06829,job,优才-具身智能物理引擎仿真工程师-觅蜂子公司,中级,,,优才-具身智能物理引擎仿真工程师-觅蜂子公司,感知决策与控制算法,SLAM与控制,上游-数据服务/基础设施,
job:O02612,job,越南 品质管理,高级,,,越南 品质管理,软件硬件与系统架构,硬件开发,上游-核心零部件(六维力传感器/关节模组/灵巧手)+中游-整机组装(人形/四足机器人整机代工),
job:O02400,job,业务主管,高级,,,业务主管,软件硬件与系统架构,硬件开发,上游-核心零部件(六维力传感器/关节模组/灵巧手)+中游-整机组装(人形/四足机器人整机代工),
job:O03120,job,工艺员,高级,,,工艺员,软件硬件与系统架构,硬件开发,上游,
job:O03132,job,芯片清洗工艺工程师,中级,,,芯片清洗工艺工程师,仿真测试与数据工程,测试与验证,下游,
job:O02600,job,工艺工程师（液冷方向）,中级,,,工艺工程师（液冷方向）,软件硬件与系统架构,硬件开发,上游-核心零部件(六维力传感器/关节模组/灵巧手)+中游-整机组装(人形/四足机器人整机代工),
job:O02892,job,抛光工程师,中级,,,抛光工程师,软件硬件与系统架构,硬件开发,上游-核心零部件(六维力传感器/关节模组/灵巧手)+中游-整机组装(人形/四足机器人整机代工),
job:O07534,job,激光SLAM算法工程师(J10003),中级,,,激光SLAM算法工程师(J10003),感知决策与控制算法,算法工程,中游-整机制造+上游-核心零部件,
job:O02691,job,研发总监,高级,,,研发总监,软件硬件与系统架构,硬件开发,上游-核心零部件(六维力传感器/关节模组/灵巧手)+中游-整机组装(人形/四足机器人整机代工),
job:O02929,job,PD高级工程师,高级,,,PD高级工程师,软件硬件与系统架构,硬件开发,上游-核心零部件(六维力传感器/关节模组/灵巧手)+中游-整机组装(人形/四足机器人整机代工),
job:O02914,job,QE工程师,高级,,,QE工程师,软件硬件与系统架构,硬件开发,上游-核心零部件(六维力传感器/关节模组/灵巧手)+中游-整机组装(人形/四足机器人整机代工),
job:O02332,job,项目高级工程师,高级,,,项目高级工程师,软件硬件与系统架构,硬件开发,上游-核心零部件(六维力传感器/关节模组/灵巧手)+中游-整机组装(人形/四足机器人整机代工),
job:O02714,job,光学模压设计工程师,高级,,,光学模压设计工程师,软件硬件与系统架构,硬件开发,上游-核心零部件(六维力传感器/关节模组/灵巧手)+中游-整机组装(人形/四足机器人整机代工),
job:O03064,job,钝化工程师,高级,,,钝化工程师,软件硬件与系统架构,硬件开发,上游-核心零部件(六维力传感器/关节模组/灵巧手)+中游-整机组装(人形/四足机器人整机代工),
job:O06984,job,机器人强化学习算法工程师,初级,,,机器人强化学习算法工程师,感知决策与控制算法,算法工程,中游-AI大模型/算法平台（通用具身大脑/世界模型）,
job:O03145,job,光刻工艺工程师,高级,,,光刻工艺工程师,仿真测试与数据工程,测试与验证,下游,
job:O02599,job,结构工程师（液冷方向）,中级,,,结构工程师（液冷方向）,软件硬件与系统架构,硬件开发,上游-核心零部件(六维力传感器/关节模组/灵巧手)+中游-整机组装(人形/四足机器人整机代工),
job:O02803,job,车载-软件工程师,高级,,,车载-软件工程师,软件硬件与系统架构,软件与系统,上游-核心零部件(六维力传感器/关节模组/灵巧手)+中游-整机组装(人形/四足机器人整机代工),
job:O01221,job,采购工程师（寻源sourcing）,中级,,,采购工程师（寻源sourcing）,部署运维与技术支持,部署与运维,,
job:O01961,job,上海 硬件DRE工程师,中级,,,上海 硬件DRE工程师,软件硬件与系统架构,软件与系统,中游-整机+算法（软硬全栈）,
job:O06634,job,嵌入式软件开发工程师(合肥),中级,,,嵌入式软件开发工程师(合肥),软件硬件与系统架构,软件与系统,上游-核心零部件（灵巧手/3D磁触觉传感器）,
job:O06321,job,Software Engineer – Controls Infrastructure,中级,,,Software Engineer – Controls Infrastructure,感知决策与控制算法,算法工程,中游-整机制造+上游-核心技术,
job:O08192,job,电机控制/伺服软件工程师,中级,,,电机控制/伺服软件工程师,感知决策与控制算法,SLAM与控制,中游-整机制造(全尺寸双足人形机器人+四足机器狗)+核心关节,
job:O08230,job,HRBP,高级,,,HRBP,感知决策与控制算法,SLAM与控制,中游-整机制造(全尺寸双足人形机器人+四足机器狗)+核心关节,
job:O02784,job,QE经理,高级,,,QE经理,软件硬件与系统架构,硬件开发,上游-核心零部件(六维力传感器/关节模组/灵巧手)+中游-整机组装(人形/四足机器人整机代工),
job:O02343,job,数控车床师傅,中级,,,数控车床师傅,软件硬件与系统架构,硬件开发,上游-核心零部件(六维力传感器/关节模组/灵巧手)+中游-整机组装(人形/四足机器人整机代工),
job:O02670,job,品质经理,高级,,,品质经理,软件硬件与系统架构,硬件开发,上游-核心零部件(六维力传感器/关节模组/灵巧手)+中游-整机组装(人形/四足机器人整机代工),
job:O06517,job,AI算法工程师,中级,,,AI算法工程师,感知决策与控制算法,算法工程,中游-AI基础模型（具身大脑）,
job:O02395,job,体系工程师,中级,,,体系工程师,软件硬件与系统架构,硬件开发,上游-核心零部件(六维力传感器/关节模组/灵巧手)+中游-整机组装(人形/四足机器人整机代工),
job:O03245,job,绵阳 工艺开发高级工程师（LTPS LCD）,高级,,,绵阳 工艺开发高级工程师（LTPS LCD）,非技术支撑,供应链与制造,下游,
job:O02951,job,玻璃抛光工程师,高级,,,玻璃抛光工程师,软件硬件与系统架构,硬件开发,上游-核心零部件(六维力传感器/关节模组/灵巧手)+中游-整机组装(人形/四足机器人整机代工),
job:O02797,job,项目经理,高级,,,项目经理,软件硬件与系统架构,硬件开发,上游-核心零部件(六维力传感器/关节模组/灵巧手)+中游-整机组装(人形/四足机器人整机代工),
job:O03036,job,EPM,中级,,,EPM,软件硬件与系统架构,硬件开发,上游-核心零部件(六维力传感器/关节模组/灵巧手)+中游-整机组装(人形/四足机器人整机代工),
job:O02138,job,硬件工程师,初级,,,硬件工程师,软件硬件与系统架构,硬件开发,,
job:O00614,job,电源工程师,中级,,,电源工程师,软件硬件与系统架构,硬件开发,,
job:O00536,job,嵌入式资深工程师（电源/伺服）,高级,,,嵌入式资深工程师（电源/伺服）,软件硬件与系统架构,硬件开发,,
job:O02271,job,电气装配工程师,中级,,,电气装配工程师,软件硬件与系统架构,机械与结构,,
job:O02700,job,数字化项目工程师,中级,,,数字化项目工程师,软件硬件与系统架构,硬件开发,上游-核心零部件(六维力传感器/关节模组/灵巧手)+中游-整机组装(人形/四足机器人整机代工),
job:O07537,job,资深知识产权经理,高级,,,资深知识产权经理,非技术支撑,产品与设计,中游-AI基础模型（具身大脑）,
job:O02266,job,流程管理负责人,高级,,,流程管理负责人,部署运维与技术支持,部署与运维,,
job:O02775,job,越南 采购工程师/主管（海外）,中级,,,越南 采购工程师/主管（海外）,软件硬件与系统架构,硬件开发,上游-核心零部件(六维力传感器/关节模组/灵巧手)+中游-整机组装(人形/四足机器人整机代工),
job:O02981,job,PC高级主管,高级,,,PC高级主管,软件硬件与系统架构,硬件开发,上游-核心零部件(六维力传感器/关节模组/灵巧手)+中游-整机组装(人形/四足机器人整机代工),
job:O01844,job,深圳 招聘经理,高级,,,深圳 招聘经理,感知决策与控制算法,算法工程,中游-整机+算法（软硬全栈）,
job:O07527,job,大客户销售经理/总监(J10036),高级,,,大客户销售经理/总监(J10036),非技术支撑,市场与销售,中游-整机制造+上游-核心零部件,
job:O00355,job,上海 前端开发工程师（应用系统）,中级,,,上海 前端开发工程师（应用系统）,软件硬件与系统架构,软件与系统,上游-核心零部件（激光雷达）,
job:O00284,job,上海 前端开发工程师（应用系统）,中级,,,上海 前端开发工程师（应用系统）,软件硬件与系统架构,软件与系统,上游-核心零部件（激光雷达）,
job:O02848,job,清洗工程师,中级,,,清洗工程师,软件硬件与系统架构,硬件开发,上游-核心零部件(六维力传感器/关节模组/灵巧手)+中游-整机组装(人形/四足机器人整机代工),
job:O02910,job,纹理设计师,中级,,,纹理设计师,软件硬件与系统架构,硬件开发,上游-核心零部件(六维力传感器/关节模组/灵巧手)+中游-整机组装(人形/四足机器人整机代工),
job:O02592,job,项目经理（脆性材料、英语流利）,高级,,,项目经理（脆性材料、英语流利）,软件硬件与系统架构,硬件开发,上游-核心零部件(六维力传感器/关节模组/灵巧手)+中游-整机组装(人形/四足机器人整机代工),
job:O07769,job,强化学习算法工程师,高级,,,强化学习算法工程师,感知决策与控制算法,算法工程,中游-AI大模型/算法平台（通用具身大模型/世界模型）,
job:O03127,job,财经管理师-供应链,初级,,,财经管理师-供应链,部署运维与技术支持,部署与运维,下游,
job:O02383,job,热弯工程师,高级,,,热弯工程师,软件硬件与系统架构,硬件开发,上游-核心零部件(六维力传感器/关节模组/灵巧手)+中游-整机组装(人形/四足机器人整机代工),
job:O02674,job,湘潭 组装设备工程师（汽车电子）,高级,,,湘潭 组装设备工程师（汽车电子）,软件硬件与系统架构,硬件开发,上游-核心零部件(六维力传感器/关节模组/灵巧手)+中游-整机组装(人形/四足机器人整机代工),
job:O01334,job,资深硬件工程师（SoC开发方向）,高级,,,资深硬件工程师（SoC开发方向）,感知决策与控制算法,算法工程,中游-整机制造+上游-核心零部件(关节模组/灵巧手/驱动器)+中游-AI大模型,
job:O02957,job,项目管理工程师（英语优秀）,高级,,,项目管理工程师（英语优秀）,软件硬件与系统架构,硬件开发,上游-核心零部件(六维力传感器/关节模组/灵巧手)+中游-整机组装(人形/四足机器人整机代工),
job:O02899,job,流体仿真工程师,中级,,,流体仿真工程师,软件硬件与系统架构,硬件开发,上游-核心零部件(六维力传感器/关节模组/灵巧手)+中游-整机组装(人形/四足机器人整机代工),
job:O06925,job,后端java软件开发工程师,中级,,,后端java软件开发工程师,软件硬件与系统架构,软件与系统,下游-应用场景（智慧厨房/家庭服务机器人）,
job:O06764,job,机器人应用开发工程师,中级,,,机器人应用开发工程师,感知决策与控制算法,算法工程,中游-算法平台+下游-工业场景应用,
job:O03042,job,CAM工程师,中级,,,CAM工程师,软件硬件与系统架构,硬件开发,上游-核心零部件(六维力传感器/关节模组/灵巧手)+中游-整机组装(人形/四足机器人整机代工),
job:O02777,job,越南 材料工程师（海外）,高级,,,越南 材料工程师（海外）,软件硬件与系统架构,硬件开发,上游-核心零部件(六维力传感器/关节模组/灵巧手)+中游-整机组装(人形/四足机器人整机代工),
job:O02716,job,车载-结构绘图工程师,中级,,,车载-结构绘图工程师,软件硬件与系统架构,硬件开发,上游-核心零部件(六维力传感器/关节模组/灵巧手)+中游-整机组装(人形/四足机器人整机代工),
job:O02968,job,QPM,中级,,,QPM,软件硬件与系统架构,硬件开发,上游-核心零部件(六维力传感器/关节模组/灵巧手)+中游-整机组装(人形/四足机器人整机代工),
job:O02861,job,压铸工程师,中级,,,压铸工程师,软件硬件与系统架构,硬件开发,上游-核心零部件(六维力传感器/关节模组/灵巧手)+中游-整机组装(人形/四足机器人整机代工),
job:O02389,job,治具设计工程师,初级,,,治具设计工程师,软件硬件与系统架构,硬件开发,上游-核心零部件(六维力传感器/关节模组/灵巧手)+中游-整机组装(人形/四足机器人整机代工),
job:O01391,job,高级测试开发工程师,高级,,,高级测试开发工程师,软件硬件与系统架构,软件与系统,,
job:O01173,job,三坐标测量,中级,,,三坐标测量,仿真测试与数据工程,测试与验证,,
job:O02773,job,视觉工程师,高级,,,视觉工程师,感知决策与控制算法,视觉与多模态,上游-核心零部件(六维力传感器/关节模组/灵巧手)+中游-整机组装(人形/四足机器人整机代工),
job:O02633,job,焊接工程师/技师,高级,,,焊接工程师/技师,软件硬件与系统架构,硬件开发,上游-核心零部件(六维力传感器/关节模组/灵巧手)+中游-整机组装(人形/四足机器人整机代工),
job:O02933,job,治具设计工程师,中级,,,治具设计工程师,软件硬件与系统架构,硬件开发,上游-核心零部件(六维力传感器/关节模组/灵巧手)+中游-整机组装(人形/四足机器人整机代工),
job:O03038,job,镭雕工程师,高级,,,镭雕工程师,软件硬件与系统架构,硬件开发,上游-核心零部件(六维力传感器/关节模组/灵巧手)+中游-整机组装(人形/四足机器人整机代工),
job:O02481,job,光学工程师,高级,,,光学工程师,软件硬件与系统架构,硬件开发,上游-核心零部件(六维力传感器/关节模组/灵巧手)+中游-整机组装(人形/四足机器人整机代工),
job:O02945,job,丝印工程师,高级,,,丝印工程师,软件硬件与系统架构,硬件开发,上游-核心零部件(六维力传感器/关节模组/灵巧手)+中游-整机组装(人形/四足机器人整机代工),
job:O03316,job,应付主管,中级,,,应付主管,感知决策与控制算法,算法工程,下游,
job:O06527,job,视觉感知算法工程师,中级,,,视觉感知算法工程师,感知决策与控制算法,算法工程,中游-整机制造+AI大模型+算法平台,
job:O06329,job,"Mechanical Engineer, Robot Ecosystem",中级,,,"Mechanical Engineer, Robot Ecosystem",软件硬件与系统架构,硬件开发,中游-整机（人形机器人）,
job:O02656,job,机加工工艺工程师,高级,,,机加工工艺工程师,软件硬件与系统架构,硬件开发,上游-核心零部件(六维力传感器/关节模组/灵巧手)+中游-整机组装(人形/四足机器人整机代工),
job:O02456,job,PC工程师,中级,,,PC工程师,软件硬件与系统架构,硬件开发,上游-核心零部件(六维力传感器/关节模组/灵巧手)+中游-整机组装(人形/四足机器人整机代工),
job:O02457,job,湘潭 PC工程师,中级,,,湘潭 PC工程师,软件硬件与系统架构,硬件开发,上游-核心零部件(六维力传感器/关节模组/灵巧手)+中游-整机组装(人形/四足机器人整机代工),
job:O03240,job,南充 背光芯片研发工程师,中级,,,南充 背光芯片研发工程师,仿真测试与数据工程,测试与验证,下游,
